Chr1	95208
Chr1	95224
Chr1	95225
Chr1	95226
Chr1	95266
Chr1	95267
Chr1	95268
Chr1	95300
Chr1	95301
Chr1	95302
Chr1	95385
Chr1	95386
Chr1	95387
Chr1	95476
Chr1	95477
Chr1	95478
Chr1	96659
Chr1	96660
Chr1	96661
Chr1	96702
Chr1	96703
Chr1	96704
Chr1	96725
Chr1	96726
Chr1	96727
Chr1	96744
Chr1	96745
Chr1	96746
Chr1	96914
Chr1	96915
Chr1	96916
Chr1	96917
Chr1	96918
Chr1	96919
Chr1	96923
Chr1	96924
Chr1	96925
Chr1	100266
Chr1	100267
Chr1	100268
Chr1	100313
Chr1	100314
Chr1	100315
Chr1	100350
Chr1	100351
Chr1	100352
Chr1	100369
Chr1	100370
Chr1	100371
Chr1	100500
Chr1	100501
Chr1	100502
Chr1	100831
Chr1	100831
Chr1	100832
Chr1	100832
Chr1	100833
Chr1	100833
Chr1	100897
Chr1	100897
Chr1	100898
Chr1	100898
Chr1	100899
Chr1	100899
Chr1	109256
Chr1	109256
Chr1	109257
Chr1	109257
Chr1	109258
Chr1	109258
Chr1	109311
Chr1	109312
Chr1	109313
Chr1	109324
Chr1	109325
Chr1	109326
Chr1	109471
Chr1	109472
Chr1	109473
Chr1	114647
Chr1	114647
Chr1	114648
Chr1	114648
Chr1	114649
Chr1	114649
Chr1	114736
Chr1	114736
Chr1	114737
Chr1	114737
Chr1	114738
Chr1	114738
Chr1	117276
Chr1	117277
Chr1	117278
Chr1	117374
Chr1	117375
Chr1	117376
Chr1	117378
Chr1	117379
Chr1	117380
Chr1	117786
Chr1	117787
Chr1	117788
Chr1	117879
Chr1	117880
Chr1	117881
Chr1	117996
Chr1	117997
Chr1	117998
Chr1	118191
Chr1	118192
Chr1	118193
Chr1	118626
Chr1	118627
Chr1	118628
Chr1	120893
Chr1	120894
Chr1	120895
Chr1	136187
Chr1	136188
Chr1	136189
Chr1	136210
Chr1	136211
Chr1	136212
Chr1	136716
Chr1	136717
Chr1	136718
Chr1	136792
Chr1	136793
Chr1	136794
Chr1	136977
Chr1	136978
Chr1	136979
Chr1	137215
Chr1	137216
Chr1	137217
Chr1	137544
Chr1	137545
Chr1	137546
Chr1	142156
Chr1	142157
Chr1	142158
Chr1	142452
Chr1	142453
Chr1	142454
Chr1	143631
Chr1	143632
Chr1	143633
Chr1	145411
Chr1	145412
Chr1	145413
Chr1	145456
Chr1	145456
Chr1	145457
Chr1	145457
Chr1	145458
Chr1	145458
Chr1	165912
Chr1	165913
Chr1	165914
Chr1	166018
Chr1	166019
Chr1	166020
Chr1	166029
Chr1	166030
Chr1	166031
Chr1	166070
Chr1	166071
Chr1	166072
Chr1	166132
Chr1	166133
Chr1	166134
Chr1	166149
Chr1	166150
Chr1	166151
Chr1	166155
Chr1	166156
Chr1	166157
Chr1	175880
Chr1	175881
Chr1	175882
Chr1	176635
Chr1	176636
Chr1	176637
Chr1	185660
Chr1	185661
Chr1	185662
Chr1	185782
Chr1	185783
Chr1	185784
Chr1	186515
Chr1	186516
Chr1	186517
Chr1	186860
Chr1	186861
Chr1	186862
Chr1	187543
Chr1	187544
Chr1	187545
Chr1	188563
Chr1	188564
Chr1	188565
Chr1	188629
Chr1	188630
Chr1	188631
Chr1	196151
Chr1	196151
Chr1	196152
Chr1	196152
Chr1	196153
Chr1	196153
Chr1	197162
Chr1	197162
Chr1	197163
Chr1	197163
Chr1	197164
Chr1	197164
Chr1	197204
Chr1	197204
Chr1	197205
Chr1	197205
Chr1	197206
Chr1	197206
Chr1	197323
Chr1	197323
Chr1	197324
Chr1	197324
Chr1	197325
Chr1	197325
Chr1	197365
Chr1	197365
Chr1	197366
Chr1	197366
Chr1	197367
Chr1	197367
Chr1	197786
Chr1	197786
Chr1	197787
Chr1	197787
Chr1	197788
Chr1	197788
Chr1	198029
Chr1	198029
Chr1	198030
Chr1	198030
Chr1	198031
Chr1	198031
Chr1	199677
Chr1	199678
Chr1	199679
Chr1	201649
Chr1	201649
Chr1	201650
Chr1	201650
Chr1	201651
Chr1	201651
Chr1	205709
Chr1	205710
Chr1	205711
Chr1	207186
Chr1	207187
Chr1	207188
Chr1	209791
Chr1	209792
Chr1	209793
Chr1	209831
Chr1	209832
Chr1	209833
Chr1	210531
Chr1	210532
Chr1	210533
Chr1	211860
Chr1	211861
Chr1	211862
Chr1	212831
Chr1	212832
Chr1	212833
Chr1	215759
Chr1	215760
Chr1	215761
Chr1	216642
Chr1	216643
Chr1	216644
Chr1	216874
Chr1	216875
Chr1	216876
Chr1	216902
Chr1	216903
Chr1	216904
Chr1	219166
Chr1	219167
Chr1	219168
Chr1	219184
Chr1	219185
Chr1	219186
Chr1	220756
Chr1	220757
Chr1	220758
Chr1	220859
Chr1	220860
Chr1	220861
Chr1	220936
Chr1	220937
Chr1	220938
Chr1	220967
Chr1	220968
Chr1	220969
Chr1	230392
Chr1	230393
Chr1	230394
Chr1	230449
Chr1	230450
Chr1	230451
Chr1	249685
Chr1	249686
Chr1	249687
Chr1	249795
Chr1	249796
Chr1	249797
Chr1	262946
Chr1	262947
Chr1	262948
Chr1	263245
Chr1	263246
Chr1	263247
Chr1	268468
Chr1	268469
Chr1	268470
Chr1	268852
Chr1	268853
Chr1	268854
Chr1	269129
Chr1	269130
Chr1	269131
Chr1	269134
Chr1	269135
Chr1	269136
Chr1	269138
Chr1	269139
Chr1	269140
Chr1	269247
Chr1	269248
Chr1	269249
Chr1	269282
Chr1	269283
Chr1	269284
Chr1	269381
Chr1	269382
Chr1	269383
Chr1	269563
Chr1	269564
Chr1	269565
Chr1	269595
Chr1	269596
Chr1	269597
Chr1	269627
Chr1	269628
Chr1	269629
Chr1	269641
Chr1	269642
Chr1	269643
Chr1	269728
Chr1	269729
Chr1	269730
Chr1	271415
Chr1	271416
Chr1	271417
Chr1	281033
Chr1	281034
Chr1	281035
Chr1	285215
Chr1	285216
Chr1	285217
Chr1	285728
Chr1	285729
Chr1	285730
Chr1	286028
Chr1	286029
Chr1	286030
Chr1	290787
Chr1	290788
Chr1	290789
Chr1	291007
Chr1	291008
Chr1	291009
Chr1	293721
Chr1	293721
Chr1	293722
Chr1	293722
Chr1	293723
Chr1	293723
Chr1	293726
Chr1	293726
Chr1	293727
Chr1	293727
Chr1	293728
Chr1	293728
Chr1	294092
Chr1	294093
Chr1	294094
Chr1	294215
Chr1	294215
Chr1	294216
Chr1	294216
Chr1	294217
Chr1	294217
Chr1	294544
Chr1	294544
Chr1	294545
Chr1	294545
Chr1	294546
Chr1	294546
Chr1	310747
Chr1	310748
Chr1	310749
Chr1	310870
Chr1	310871
Chr1	310872
Chr1	310924
Chr1	310925
Chr1	310926
Chr1	311402
Chr1	311403
Chr1	311404
Chr1	317401
Chr1	317401
Chr1	317402
Chr1	317402
Chr1	317403
Chr1	317403
Chr1	324278
Chr1	324279
Chr1	324280
Chr1	328444
Chr1	328444
Chr1	328445
Chr1	328445
Chr1	328446
Chr1	328446
Chr1	328970
Chr1	328971
Chr1	328972
Chr1	338743
Chr1	338744
Chr1	338745
Chr1	338800
Chr1	338801
Chr1	338802
Chr1	345863
Chr1	345864
Chr1	345865
Chr1	345884
Chr1	345885
Chr1	345886
Chr1	346015
Chr1	346016
Chr1	346017
Chr1	346037
Chr1	346038
Chr1	346039
Chr1	346122
Chr1	346123
Chr1	346124
Chr1	346302
Chr1	346303
Chr1	346304
Chr1	346362
Chr1	346363
Chr1	346364
Chr1	347311
Chr1	347312
Chr1	347313
Chr1	349309
Chr1	349309
Chr1	349310
Chr1	349310
Chr1	349311
Chr1	349311
Chr1	351617
Chr1	351618
Chr1	351619
Chr1	352340
Chr1	352341
Chr1	352342
Chr1	352380
Chr1	352381
Chr1	352382
Chr1	352390
Chr1	352391
Chr1	352392
Chr1	353200
Chr1	353200
Chr1	353200
Chr1	353200
Chr1	353201
Chr1	353201
Chr1	353201
Chr1	353201
Chr1	353202
Chr1	353202
Chr1	353202
Chr1	353202
Chr1	374040
Chr1	374040
Chr1	374041
Chr1	374041
Chr1	374042
Chr1	374042
Chr1	377488
Chr1	377488
Chr1	377489
Chr1	377489
Chr1	377490
Chr1	377490
Chr1	378814
Chr1	378814
Chr1	378815
Chr1	378815
Chr1	378816
Chr1	378816
Chr1	381772
Chr1	381772
Chr1	381773
Chr1	381773
Chr1	381774
Chr1	381774
Chr1	382158
Chr1	382158
Chr1	382159
Chr1	382159
Chr1	382160
Chr1	382160
Chr1	382524
Chr1	382524
Chr1	382525
Chr1	382525
Chr1	382526
Chr1	382526
Chr1	382530
Chr1	382530
Chr1	382531
Chr1	382531
Chr1	382532
Chr1	382532
Chr1	383525
Chr1	383525
Chr1	383526
Chr1	383526
Chr1	383527
Chr1	383527
Chr1	384583
Chr1	384583
Chr1	384584
Chr1	384584
Chr1	384585
Chr1	384585
Chr1	384703
Chr1	384703
Chr1	384704
Chr1	384704
Chr1	384705
Chr1	384705
Chr1	384936
Chr1	384936
Chr1	384937
Chr1	384937
Chr1	384938
Chr1	384938
Chr1	385176
Chr1	385176
Chr1	385177
Chr1	385177
Chr1	385178
Chr1	385178
Chr1	390057
Chr1	390057
Chr1	390057
Chr1	390058
Chr1	390058
Chr1	390058
Chr1	390059
Chr1	390059
Chr1	390059
Chr1	395877
Chr1	395878
Chr1	395879
Chr1	398316
Chr1	398317
Chr1	398318
Chr1	399564
Chr1	399565
Chr1	399566
Chr1	404838
Chr1	404838
Chr1	404838
Chr1	404839
Chr1	404839
Chr1	404839
Chr1	404840
Chr1	404840
Chr1	404840
Chr1	405651
Chr1	405651
Chr1	405651
Chr1	405651
Chr1	405652
Chr1	405652
Chr1	405652
Chr1	405652
Chr1	405653
Chr1	405653
Chr1	405653
Chr1	405653
Chr1	405739
Chr1	405740
Chr1	405741
Chr1	406270
Chr1	406270
Chr1	406271
Chr1	406271
Chr1	406272
Chr1	406272
Chr1	406726
Chr1	406727
Chr1	406728
Chr1	406941
Chr1	406941
Chr1	406942
Chr1	406942
Chr1	406943
Chr1	406943
Chr1	409092
Chr1	409093
Chr1	409094
Chr1	409706
Chr1	409707
Chr1	409708
Chr1	410462
Chr1	410463
Chr1	410464
Chr1	412045
Chr1	412046
Chr1	412047
Chr1	412703
Chr1	412704
Chr1	412705
Chr1	412751
Chr1	412752
Chr1	412753
Chr1	412903
Chr1	412904
Chr1	412905
Chr1	412939
Chr1	412940
Chr1	412941
Chr1	412957
Chr1	412958
Chr1	412959
Chr1	412963
Chr1	412964
Chr1	412965
Chr1	413087
Chr1	413088
Chr1	413089
Chr1	413210
Chr1	413211
Chr1	413212
Chr1	413470
Chr1	413471
Chr1	413472
Chr1	413622
Chr1	413623
Chr1	413624
Chr1	419588
Chr1	419589
Chr1	419590
Chr1	419888
Chr1	419888
Chr1	419889
Chr1	419889
Chr1	419890
Chr1	419890
Chr1	419891
Chr1	419891
Chr1	419892
Chr1	419892
Chr1	419893
Chr1	419893
Chr1	421201
Chr1	421202
Chr1	421203
Chr1	421231
Chr1	421232
Chr1	421233
Chr1	421234
Chr1	421235
Chr1	421236
Chr1	421240
Chr1	421241
Chr1	421242
Chr1	421790
Chr1	421791
Chr1	421792
Chr1	440727
Chr1	440728
Chr1	440729
Chr1	456898
Chr1	456899
Chr1	456900
Chr1	458078
Chr1	458079
Chr1	458080
Chr1	470664
Chr1	470665
Chr1	470666
Chr1	475344
Chr1	475345
Chr1	475346
Chr1	477737
Chr1	477738
Chr1	477739
Chr1	477769
Chr1	477770
Chr1	477771
Chr1	477790
Chr1	477791
Chr1	477792
Chr1	477827
Chr1	477828
Chr1	477829
Chr1	477875
Chr1	477876
Chr1	477877
Chr1	477934
Chr1	477935
Chr1	477936
Chr1	478275
Chr1	478276
Chr1	478277
Chr1	482520
Chr1	482521
Chr1	482522
Chr1	482965
Chr1	482966
Chr1	482967
Chr1	483078
Chr1	483079
Chr1	483080
Chr1	489034
Chr1	489035
Chr1	489036
Chr1	524206
Chr1	524207
Chr1	524208
Chr1	524352
Chr1	524353
Chr1	524354
Chr1	524387
Chr1	524388
Chr1	524389
Chr1	524429
Chr1	524430
Chr1	524431
Chr1	524734
Chr1	524735
Chr1	524736
Chr1	525824
Chr1	525825
Chr1	525826
Chr1	525869
Chr1	525870
Chr1	525871
Chr1	525989
Chr1	525990
Chr1	525991
Chr1	526349
Chr1	526350
Chr1	526351
Chr1	526369
Chr1	526370
Chr1	526371
Chr1	527662
Chr1	527663
Chr1	527664
Chr1	527710
Chr1	527711
Chr1	527712
Chr1	527737
Chr1	527738
Chr1	527739
Chr1	527755
Chr1	527756
Chr1	527757
Chr1	527810
Chr1	527811
Chr1	527812
Chr1	527839
Chr1	527840
Chr1	527841
Chr1	527851
Chr1	527852
Chr1	527853
Chr1	528018
Chr1	528019
Chr1	528020
Chr1	528047
Chr1	528048
Chr1	528049
Chr1	528095
Chr1	528096
Chr1	528097
Chr1	528396
Chr1	528397
Chr1	528398
Chr1	528432
Chr1	528433
Chr1	528434
Chr1	528606
Chr1	528607
Chr1	528608
Chr1	528714
Chr1	528715
Chr1	528716
Chr1	530444
Chr1	530445
Chr1	530446
Chr1	531013
Chr1	531014
Chr1	531015
Chr1	531028
Chr1	531029
Chr1	531030
Chr1	531041
Chr1	531042
Chr1	531043
Chr1	531909
Chr1	531910
Chr1	531911
Chr1	531946
Chr1	531947
Chr1	531948
Chr1	531954
Chr1	531955
Chr1	531956
Chr1	532353
Chr1	532354
Chr1	532355
Chr1	532427
Chr1	532428
Chr1	532429
Chr1	538004
Chr1	538005
Chr1	538006
Chr1	538942
Chr1	538943
Chr1	538944
Chr1	539993
Chr1	539994
Chr1	539995
Chr1	541541
Chr1	541542
Chr1	541543
Chr1	542162
Chr1	542163
Chr1	542164
Chr1	566497
Chr1	566498
Chr1	566499
Chr1	566541
Chr1	566542
Chr1	566543
Chr1	566574
Chr1	566575
Chr1	566576
Chr1	566578
Chr1	566579
Chr1	566580
Chr1	566581
Chr1	566582
Chr1	566583
Chr1	566605
Chr1	566606
Chr1	566607
Chr1	566610
Chr1	566611
Chr1	566612
Chr1	566625
Chr1	566626
Chr1	566627
Chr1	566637
Chr1	566638
Chr1	566639
Chr1	566661
Chr1	566662
Chr1	566663
Chr1	566809
Chr1	566810
Chr1	566811
Chr1	566847
Chr1	566848
Chr1	566849
Chr1	566940
Chr1	566941
Chr1	566942
Chr1	567210
Chr1	567211
Chr1	567212
Chr1	567456
Chr1	567457
Chr1	567458
Chr1	567588
Chr1	567589
Chr1	567590
Chr1	568851
Chr1	568852
Chr1	568853
Chr1	568905
Chr1	568906
Chr1	568907
Chr1	569020
Chr1	569021
Chr1	569022
Chr1	569527
Chr1	569528
Chr1	569529
Chr1	569672
Chr1	569673
Chr1	569674
Chr1	576581
Chr1	576582
Chr1	576583
Chr1	581989
Chr1	581990
Chr1	581991
Chr1	582052
Chr1	582053
Chr1	582054
Chr1	582055
Chr1	582056
Chr1	582057
Chr1	582135
Chr1	582136
Chr1	582137
Chr1	582165
Chr1	582166
Chr1	582167
Chr1	585100
Chr1	585100
Chr1	585101
Chr1	585101
Chr1	585102
Chr1	585102
Chr1	586888
Chr1	586888
Chr1	586889
Chr1	586889
Chr1	586890
Chr1	586890
Chr1	586898
Chr1	586898
Chr1	586899
Chr1	586899
Chr1	586900
Chr1	586900
Chr1	586937
Chr1	586937
Chr1	586938
Chr1	586938
Chr1	586939
Chr1	586939
Chr1	592236
Chr1	592236
Chr1	592237
Chr1	592237
Chr1	592238
Chr1	592238
Chr1	592326
Chr1	592326
Chr1	592327
Chr1	592327
Chr1	592328
Chr1	592328
Chr1	592728
Chr1	592728
Chr1	592729
Chr1	592729
Chr1	592730
Chr1	592730
Chr1	592866
Chr1	592866
Chr1	592867
Chr1	592867
Chr1	592868
Chr1	592868
Chr1	592889
Chr1	592889
Chr1	592890
Chr1	592890
Chr1	592891
Chr1	592891
Chr1	592938
Chr1	592938
Chr1	592939
Chr1	592939
Chr1	592940
Chr1	592940
Chr1	593980
Chr1	593981
Chr1	593982
Chr1	602569
Chr1	602570
Chr1	602571
Chr1	602980
Chr1	602980
Chr1	602981
Chr1	602981
Chr1	602982
Chr1	602982
Chr1	603850
Chr1	603851
Chr1	603852
Chr1	603879
Chr1	603880
Chr1	603881
Chr1	603984
Chr1	603984
Chr1	603985
Chr1	603985
Chr1	603986
Chr1	603986
Chr1	603997
Chr1	603997
Chr1	603998
Chr1	603998
Chr1	603999
Chr1	603999
Chr1	604010
Chr1	604010
Chr1	604011
Chr1	604011
Chr1	604012
Chr1	604012
Chr1	604027
Chr1	604027
Chr1	604028
Chr1	604028
Chr1	604029
Chr1	604029
Chr1	618451
Chr1	618452
Chr1	618453
Chr1	621540
Chr1	621541
Chr1	621542
Chr1	621590
Chr1	621591
Chr1	621592
Chr1	621788
Chr1	621789
Chr1	621790
Chr1	622146
Chr1	622147
Chr1	622148
Chr1	627110
Chr1	627110
Chr1	627110
Chr1	627111
Chr1	627111
Chr1	627111
Chr1	627112
Chr1	627112
Chr1	627112
Chr1	673472
Chr1	673473
Chr1	673474
Chr1	673616
Chr1	673617
Chr1	673618
Chr1	673625
Chr1	673626
Chr1	673627
Chr1	674585
Chr1	674586
Chr1	674587
Chr1	674878
Chr1	674879
Chr1	674880
Chr1	694861
Chr1	694862
Chr1	694863
Chr1	695668
Chr1	695669
Chr1	695670
Chr1	696214
Chr1	696215
Chr1	696216
Chr1	696277
Chr1	696278
Chr1	696279
Chr1	703359
Chr1	703360
Chr1	703361
Chr1	730199
Chr1	730200
Chr1	730201
Chr1	730983
Chr1	730984
Chr1	730985
Chr1	740669
Chr1	740669
Chr1	740670
Chr1	740670
Chr1	740671
Chr1	740671
Chr1	749946
Chr1	749947
Chr1	749948
Chr1	752640
Chr1	752641
Chr1	752642
Chr1	761467
Chr1	761468
Chr1	761469
Chr1	762239
Chr1	762239
Chr1	762240
Chr1	762240
Chr1	762241
Chr1	762241
Chr1	763152
Chr1	763152
Chr1	763153
Chr1	763153
Chr1	763154
Chr1	763154
Chr1	764300
Chr1	764301
Chr1	764302
Chr1	764303
Chr1	764304
Chr1	764305
Chr1	774797
Chr1	774798
Chr1	774799
Chr1	776081
Chr1	776081
Chr1	776082
Chr1	776082
Chr1	776083
Chr1	776083
Chr1	776103
Chr1	776104
Chr1	776105
Chr1	776733
Chr1	776733
Chr1	776734
Chr1	776734
Chr1	776735
Chr1	776735
Chr1	779881
Chr1	779882
Chr1	779883
Chr1	787214
Chr1	787215
Chr1	787216
Chr1	787658
Chr1	787659
Chr1	787660
Chr1	787672
Chr1	787673
Chr1	787674
Chr1	787696
Chr1	787697
Chr1	787698
Chr1	787704
Chr1	787705
Chr1	787706
Chr1	787708
Chr1	787709
Chr1	787710
Chr1	787747
Chr1	787748
Chr1	787749
Chr1	787753
Chr1	787754
Chr1	787755
Chr1	787764
Chr1	787765
Chr1	787766
Chr1	787804
Chr1	787805
Chr1	787806
Chr1	787810
Chr1	787811
Chr1	787812
Chr1	787840
Chr1	787841
Chr1	787842
Chr1	788050
Chr1	788051
Chr1	788052
Chr1	791438
Chr1	791439
Chr1	791440
Chr1	803835
Chr1	803836
Chr1	803837
Chr1	804968
Chr1	804969
Chr1	804970
Chr1	808961
Chr1	808961
Chr1	808962
Chr1	808962
Chr1	808963
Chr1	808963
Chr1	809045
Chr1	809045
Chr1	809046
Chr1	809046
Chr1	809047
Chr1	809047
Chr1	809177
Chr1	809177
Chr1	809178
Chr1	809178
Chr1	809179
Chr1	809179
Chr1	810702
Chr1	810703
Chr1	810704
Chr1	810707
Chr1	810708
Chr1	810709
Chr1	815909
Chr1	815910
Chr1	815911
Chr1	828152
Chr1	828153
Chr1	828154
Chr1	828755
Chr1	828756
Chr1	828757
Chr1	830154
Chr1	830155
Chr1	830156
Chr1	831062
Chr1	831063
Chr1	831064
Chr1	831699
Chr1	831700
Chr1	831701
Chr1	839376
Chr1	839377
Chr1	839378
Chr1	840038
Chr1	840039
Chr1	840040
Chr1	849365
Chr1	849366
Chr1	849367
Chr1	853147
Chr1	853148
Chr1	853149
Chr1	853480
Chr1	853481
Chr1	853482
Chr1	853952
Chr1	853953
Chr1	853954
Chr1	899111
Chr1	899112
Chr1	899113
Chr1	918562
Chr1	918563
Chr1	918564
Chr1	918573
Chr1	918574
Chr1	918575
Chr1	919308
Chr1	919308
Chr1	919309
Chr1	919309
Chr1	919310
Chr1	919310
Chr1	919934
Chr1	919935
Chr1	919936
Chr1	920098
Chr1	920099
Chr1	920100
Chr1	920242
Chr1	920243
Chr1	920244
Chr1	920329
Chr1	920330
Chr1	920331
Chr1	924510
Chr1	924511
Chr1	924512
Chr1	933681
Chr1	933681
Chr1	933682
Chr1	933682
Chr1	933683
Chr1	933683
Chr1	935255
Chr1	935255
Chr1	935256
Chr1	935256
Chr1	935257
Chr1	935257
Chr1	935303
Chr1	935303
Chr1	935304
Chr1	935304
Chr1	935305
Chr1	935305
Chr1	935412
Chr1	935412
Chr1	935413
Chr1	935413
Chr1	935414
Chr1	935414
Chr1	936306
Chr1	936306
Chr1	936307
Chr1	936307
Chr1	936308
Chr1	936308
Chr1	939490
Chr1	939491
Chr1	939492
Chr1	940939
Chr1	940940
Chr1	940941
Chr1	963246
Chr1	963247
Chr1	963248
Chr1	1000113
Chr1	1000113
Chr1	1000114
Chr1	1000114
Chr1	1000115
Chr1	1000115
Chr1	1003191
Chr1	1003192
Chr1	1003193
Chr1	1003447
Chr1	1003448
Chr1	1003449
Chr1	1004995
Chr1	1004996
Chr1	1004997
Chr1	1005028
Chr1	1005029
Chr1	1005030
Chr1	1005099
Chr1	1005100
Chr1	1005101
Chr1	1005301
Chr1	1005302
Chr1	1005303
Chr1	1005310
Chr1	1005311
Chr1	1005312
Chr1	1006435
Chr1	1006436
Chr1	1006437
Chr1	1006471
Chr1	1006472
Chr1	1006473
Chr1	1006631
Chr1	1006632
Chr1	1006633
Chr1	1006776
Chr1	1006777
Chr1	1006778
Chr1	1007475
Chr1	1007476
Chr1	1007477
Chr1	1007481
Chr1	1007482
Chr1	1007483
Chr1	1007663
Chr1	1007664
Chr1	1007665
Chr1	1007673
Chr1	1007674
Chr1	1007675
Chr1	1007714
Chr1	1007715
Chr1	1007716
Chr1	1007890
Chr1	1007891
Chr1	1007892
Chr1	1007991
Chr1	1007991
Chr1	1007992
Chr1	1007992
Chr1	1007993
Chr1	1007993
Chr1	1007998
Chr1	1007999
Chr1	1008000
Chr1	1008016
Chr1	1008017
Chr1	1008018
Chr1	1008036
Chr1	1008037
Chr1	1008038
Chr1	1008081
Chr1	1008082
Chr1	1008083
Chr1	1008177
Chr1	1008178
Chr1	1008179
Chr1	1008227
Chr1	1008228
Chr1	1008229
Chr1	1008232
Chr1	1008233
Chr1	1008234
Chr1	1008236
Chr1	1008237
Chr1	1008238
Chr1	1008240
Chr1	1008241
Chr1	1008242
Chr1	1014222
Chr1	1014223
Chr1	1014224
Chr1	1014407
Chr1	1014408
Chr1	1014409
Chr1	1014448
Chr1	1014449
Chr1	1014450
Chr1	1014464
Chr1	1014465
Chr1	1014466
Chr1	1014482
Chr1	1014482
Chr1	1014483
Chr1	1014483
Chr1	1014484
Chr1	1014484
Chr1	1015226
Chr1	1015227
Chr1	1015228
Chr1	1015290
Chr1	1015291
Chr1	1015292
Chr1	1015294
Chr1	1015295
Chr1	1015296
Chr1	1015430
Chr1	1015431
Chr1	1015432
Chr1	1016911
Chr1	1016911
Chr1	1016912
Chr1	1016912
Chr1	1016913
Chr1	1016913
Chr1	1017113
Chr1	1017114
Chr1	1017115
Chr1	1017125
Chr1	1017126
Chr1	1017127
Chr1	1017173
Chr1	1017174
Chr1	1017175
Chr1	1018781
Chr1	1018782
Chr1	1018783
Chr1	1018871
Chr1	1018872
Chr1	1018873
Chr1	1037423
Chr1	1037424
Chr1	1037425
Chr1	1037946
Chr1	1037946
Chr1	1037947
Chr1	1037947
Chr1	1037948
Chr1	1037948
Chr1	1041170
Chr1	1041171
Chr1	1041172
Chr1	1053357
Chr1	1053357
Chr1	1053357
Chr1	1053358
Chr1	1053358
Chr1	1053358
Chr1	1053359
Chr1	1053359
Chr1	1053359
Chr1	1055656
Chr1	1055656
Chr1	1055656
Chr1	1055657
Chr1	1055657
Chr1	1055657
Chr1	1055658
Chr1	1055658
Chr1	1055658
Chr1	1055922
Chr1	1055922
Chr1	1055922
Chr1	1055923
Chr1	1055923
Chr1	1055923
Chr1	1055924
Chr1	1055924
Chr1	1055924
Chr1	1058140
Chr1	1058141
Chr1	1058142
Chr1	1058686
Chr1	1058687
Chr1	1058688
Chr1	1059028
Chr1	1059029
Chr1	1059030
Chr1	1059657
Chr1	1059658
Chr1	1059659
Chr1	1059694
Chr1	1059695
Chr1	1059696
Chr1	1060584
Chr1	1060585
Chr1	1060586
Chr1	1074920
Chr1	1074921
Chr1	1074922
Chr1	1087416
Chr1	1087417
Chr1	1087418
Chr1	1087757
Chr1	1087758
